message,link,permalink_url,created_time,type,name,id,shares/count,reactions/summary/total_count,reactions/summary/viewer_reaction,likes/summary/total_count,likes/summary/can_like,likes/summary/has_liked,comments/summary/order,comments/summary/total_count,comments/summary/can_comment
"紅包，厚！
分紅，多！
打牌，贏！
年終，讚！

以上通通想要嗎？
快吃下財神爺手上的『金迎招財薯來堡』吧！
http://bit.ly/Mccny03",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/906311152744903/?type=3,https://www.facebook.com/mcdonalds.tw/posts/920161298026555:0,2015-02-21T02:00:01+0000,photo,Timeline Photos,101615286547831_906311152744903,243,86322,NONE,86322,false,false,chronological,200,false
"一年的開始，你迫不及待和誰一起吃早餐？
『金迎早安分享餐』讓你和兄弟、閨密有好的開始，今年一定也要相挺喔！ http://bit.ly/cnypatter",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/915190501856968/?type=3,https://www.facebook.com/mcdonalds.tw/posts/919671374742214:0,2015-02-20T02:00:00+0000,photo,Timeline Photos,101615286547831_915190501856968,127,35232,NONE,35232,false,false,chronological,79,false
"放鞭炮囉！趕走年獸，新年你想迎來…？
○ 桃花超旺
○ 手氣旺到初六
○ 加薪翻倍
○ 成績100分
○ 全家平安健康
麥當勞祝你願望成真，新年大確幸！",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/910513218991363/?type=3,https://www.facebook.com/mcdonalds.tw/posts/919139191462099:0,2015-02-19T02:00:01+0000,photo,Timeline Photos,101615286547831_910513218991363,27,2252,NONE,2252,false,false,chronological,8,false
"此圖有超大亮點！
寫春聯的竟然是…愛上在台灣過年的麥當勞叔叔！
在台灣過年超幸福的啊！(蓋章無誤)",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/916073428435342/?type=3,https://www.facebook.com/mcdonalds.tw/posts/918189031557115:0,2015-02-17T02:00:00+0000,photo,Timeline Photos,101615286547831_916073428435342,17,1400,NONE,1400,false,false,chronological,10,false
麥當勞叔叔祝大家一元復始，萬象更新！,https://www.facebook.com/mcdonalds.tw/photos/a.359393464103344.76426.101615286547831/917651354944216/?type=3,https://www.facebook.com/mcdonalds.tw/posts/917651574944194,2015-02-16T02:01:13+0000,photo,麥當勞's cover photo,101615286547831_917651354944216,19,1584,NONE,1584,false,false,chronological,6,false
"麥脆鷄？麥醉鷄？151傻傻分不清楚
史上最有梗的辦桌在這裡！",https://www.facebook.com/mcdonalds.tw/videos/912492942126724/,https://www.facebook.com/mcdonalds.tw/videos/912492942126724/,2015-02-15T02:00:01+0000,video,,101615286547831_912492942126724,869,7682,NONE,7682,false,false,chronological,127,false
"你100%的醇愛
就像100%阿拉比卡咖啡豆
祝情人節100%快樂！",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/916092865100065/?type=3,https://www.facebook.com/mcdonalds.tw/posts/916466031729415:0,2015-02-14T04:00:00+0000,photo,Timeline Photos,101615286547831_916092865100065,13,1422,NONE,1422,false,false,chronological,4,false
"台灣人活跳跳，在我們的字典裡沒有冷場兩字啦！
看這群少年仔大清早就在麥當勞前舞 • 力 • 全 • 開！
原來從亞洲、中東到非洲…都在競爭『早安加油影片大賽』！ 
快投票挺台灣贏世界冠軍，讓全世界看見台灣活力！

立刻投票挺台灣：https://mcdmorningcheer.com/ZH-TW/entry/8510598
（每小時可投一次喔）#麥當勞早安加油",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/916023495107002/?type=3,https://www.facebook.com/mcdonalds.tw/posts/916431075066244:0,2015-02-14T02:00:00+0000,photo,Timeline Photos,101615286547831_916023495107002,68,25778,NONE,25778,false,false,chronological,24,false
"麥當勞叔叔在找你！【麥當勞叔叔與我】照片小故事全台大募集
這位穿著紅白襪、充滿笑容的麥當勞叔叔
你一定認識他，搞不好跟他合照過，甚至發生過有趣的小故事
麥當勞叔叔要用外面買不到的獨家擁抱枕
交換一張你和他的合照，以及照片背後的故事！
 
在本篇貼文下方留言分享你的故事(100字內)，附上你與麥當勞叔叔合照的照片
就有機會得到全球獨家麥當勞叔叔擁抱枕喔！(限300個抽獎名額)

跟著麥當勞叔叔腳步，一起看見台灣原來那麼可愛~
>>https://www.youtube.com/watch?v=9Kaf9CFBdUw

✦活動辦法✦
活動時間：即日起~2015年2月28日23:59止
抽獎獎項：麥當勞叔叔擁抱枕
活動辦法：在本篇貼文按讚，並留言分享你和麥當勞叔叔合照與故事
得獎名單公佈：將於3月2日在本篇貼文下方公佈幸運得獎粉絲
其它注意事項：
❶活動時間即日起至2015年2月28日23:59止，一共300個得獎名額。
❷ 每個人/每個FB帳號僅限一次得獎機會，不限上傳照片數，照片不得重覆。
❸ 參加者並保證該照片無侵害任何第三人權利之虞。
❹ 得獎名單將於3月2日公告在麥當勞FB粉絲團，得獎粉絲可獲得下述獎品：麥當勞叔叔擁抱枕❺ 得獎者需在3月5日23:59前將您的寄送資料(包含：姓名/聯絡電話/寄送地址/寄送時間)寄到mcdronaldfb@gmail.com；逾期回覆及寄送資料提供不完整者視同棄權，不予遞補得獎名額，且台灣麥當勞無須負任何責任。
❻若有負面或不相關留言，台灣麥當勞有權利得予以刪除
❼本活動獎項寄送地區僅限台、澎、金、馬地區，海外地區恕無法配送。
❽上傳照片參加本活動之同時，參加者即同意台灣麥當勞使用其照片。
❾不符合活動辦法者，不具抽獎資格。
❿台灣麥當勞保留擴大、修改、取消、終止該活動以及更改活動截止日期的權利，無需做出解釋或通知。",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/916048278437857/?type=3,https://www.facebook.com/mcdonalds.tw/posts/916053588437326:0,2015-02-13T07:00:00+0000,photo,Timeline Photos,101615286547831_916048278437857,315,23227,NONE,23227,false,false,chronological,480,false
"慶祝情人節，冰炫風第二套半價！
只要設定2/13當天麥當勞早安鬧鐘APP
不管愛情、友情、親情…一起吃冰炫風甜蜜慶祝！
火速下載 http://goo.gl/hRb90H",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/907588369283848/?type=3,https://www.facebook.com/mcdonalds.tw/posts/915545031821515:0,2015-02-12T02:00:00+0000,photo,Timeline Photos,101615286547831_907588369283848,43,2188,NONE,2188,false,false,chronological,31,false
"號外：在台灣捕獲野生麥當勞叔叔！！
長椅上熟悉的身影，竟出現在意想不到的角落！
跟著麥當勞叔叔，看見台灣原來那麼可愛。",https://www.facebook.com/mcdonalds.tw/videos/915226481853370/,https://www.facebook.com/mcdonalds.tw/videos/915226481853370/,2015-02-11T11:00:00+0000,video,,101615286547831_915226481853370,1962,56456,NONE,56455,false,false,chronological,363,false
"尾牙比穿紅色更好兆頭的秘訣是…
『金迎招財薯來堡』有金黃閃耀、瑞氣千條的薯餅，讓你討個黃金般的好兆頭！http://bit.ly/Mccny02",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/906311306078221/?type=3,https://www.facebook.com/mcdonalds.tw/posts/914169315292420:0,2015-02-09T02:00:01+0000,photo,Timeline Photos,101615286547831_906311306078221,16,1090,NONE,1090,false,false,chronological,18,false
"航海王『船』授追愛秘笈！
漢考克魅力四射；艾斯後段加速，衝勁十足
2/4 7am開賣！最後2款快來蒐藏！>>http://bit.ly/Mconepiece",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/908521495857202/?type=3,https://www.facebook.com/mcdonalds.tw/posts/910579995651352:0,2015-02-03T08:00:00+0000,photo,Timeline Photos,101615286547831_908521495857202,200,18037,NONE,18037,false,false,chronological,172,false
"2/2滿福堡或美式咖啡，買一送一！
2/2滿福堡或美式咖啡，買一送一！
2/2滿福堡或美式咖啡，買一送一！

太重要了，一定要說三次！
只要設定2/2當天麥當勞早安鬧鐘APP，100%優惠券入手喔！
（滿福堡買一送一或美式咖啡買一送一）！
火速下載 http://goo.gl/hRb90H",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/904734689569216/?type=3,https://www.facebook.com/mcdonalds.tw/posts/904735052902513,2015-02-01T02:00:01+0000,photo,Photos from 麥當勞's post,101615286547831_904735052902513,383,5891,NONE,5891,false,false,chronological,218,false
"羊年快到囉！羊年吉祥物『笑笑羊』向你拜早年
祝你得意羊羊、笑梗不斷！
快到麥當勞擁有笑笑羊>>http://bitly.com/mcdtoys",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/907483562627662/?type=3,https://www.facebook.com/mcdonalds.tw/posts/907896519253033:0,2015-01-29T02:00:01+0000,photo,Timeline Photos,101615286547831_907483562627662,92,2025,NONE,2025,false,false,chronological,22,false
"漢堡肉排最意想不到的美味搭檔是什麼？
提示1：你最熟悉的
提示2：金黃招財的
竟然是薯餅啊啊啊！
快品嘗『金迎招財薯來堡』美味又納福招財！http://bit.ly/Mccny01",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/906684046040947/?type=3,https://www.facebook.com/mcdonalds.tw/posts/907394305969921:0,2015-01-28T02:00:00+0000,photo,Timeline Photos,101615286547831_906684046040947,492,72625,NONE,72625,false,false,chronological,669,false
"想贏尾牙大獎？必備以下幸運物！
超Q喬巴上下震動，大獎小獎都入荷；娜美瘋狂急轉彎，搶錢不漏接！
1/28 7am開賣！快來蒐藏！>>http://bit.ly/Mconepiece",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/906285296080822/?type=3,https://www.facebook.com/mcdonalds.tw/posts/906790462696972:0,2015-01-27T08:00:01+0000,photo,Timeline Photos,101615286547831_906285296080822,289,29358,NONE,29358,false,false,chronological,164,false
"航海王冒險船奇，首週大咖『魯夫』、『羅』1/21 7am開賣！
全套六款，分週推出，每款都有獨特航行方式，必蒐藏！>>http://bit.ly/Mconepiece",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/902574036451948/?type=3,https://www.facebook.com/mcdonalds.tw/posts/903056313070387:0,2015-01-20T08:00:01+0000,photo,Timeline Photos,101615286547831_902574036451948,1386,18433,NONE,18433,false,false,chronological,421,false
"最熱血的船奇，全速推進，正在前往麥當勞的航道上！
1/21早上7點準時抵達，超期待！",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/902569473119071/?type=3,https://www.facebook.com/mcdonalds.tw/posts/902588219783863:0,2015-01-19T08:00:01+0000,photo,Timeline Photos,101615286547831_902569473119071,396,3379,NONE,3379,false,false,chronological,130,false
"每天都想放假？來份『好時光大早餐』吧！享用手做鬆餅、金黃雙炒蛋加上多樣好料，超幸福滴，就像沐浴在周日早晨的陽光啊！
http://bit.ly/Mcplatter",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/898976760145009/?type=3,https://www.facebook.com/mcdonalds.tw/posts/899121220130563:0,2015-01-13T23:00:01+0000,photo,Timeline Photos,101615286547831_898976760145009,94,35172,NONE,35172,false,false,chronological,110,false
"優惠下殺！大麥克買一送一、滿福堡買一送一等…
超過15種獨家優惠只在早安鬧鐘APP，快設定，破盤省超大！
>> 非下載不可 http://goo.gl/hRb90H",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/896895590353126/?type=3,https://www.facebook.com/mcdonalds.tw/posts/898309456878406:0,2015-01-09T04:00:00+0000,photo,Timeline Photos,101615286547831_896895590353126,42,1445,NONE,1445,false,false,chronological,15,false
"逼逼逼犯規！這太太太太超值了吧！
1+1=50裡竟然新加入四塊麥克鷄塊，可惡想吃啊！(伸)",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/895182703857748/?type=3,https://www.facebook.com/mcdonalds.tw/posts/895520947157257:0,2015-01-07T02:00:01+0000,photo,Timeline Photos,101615286547831_895182703857748,289,6979,NONE,6979,false,false,chronological,168,false
"六塊麥克鷄塊餐，銷魂價$99，搭配期間限定的泰式香辣醬, 讓樂趣越沾越大!
快看超犯規沾法 http://youtu.be/l9wgvwND7IA",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/889319027777449/?type=3,https://www.facebook.com/mcdonalds.tw/posts/894240097285342:0,2015-01-05T02:00:01+0000,photo,Timeline Photos,101615286547831_889319027777449,62,2025,NONE,2025,false,false,chronological,51,false
"爸媽表示~唸書有醬認真就上台大了
每天下課偷偷練，整班就像被複製貼上！",https://www.facebook.com/mcdonalds.tw/videos/889315194444499/,https://www.facebook.com/mcdonalds.tw/videos/889315194444499/,2015-01-02T02:00:01+0000,video,,101615286547831_889315194444499,1953,84736,NONE,84736,false,false,chronological,680,false
"跨年夜讓麥當勞陪你倒薯！
讓2015成就薯一薯二、好機會全薯於你
祝你新年大快樂！(轉圈放煙火)",https://www.facebook.com/mcdonalds.tw/photos/a.114078088634884.6076.101615286547831/889256341117051/?type=3,https://www.facebook.com/mcdonalds.tw/posts/889337854442233:0,2014-12-31T10:00:01+0000,photo,Timeline Photos,101615286547831_889256341117051,24,2922,NONE,2922,false,false,chronological,11,false
"今年吃麥當勞最激省的機會，就是現在！
優惠券倒數，錯過就只能…殘念了！
>>立馬到手http://bit.ly/c1411233",http://bit.ly/c1411233,https://www.facebook.com/mcdonalds.tw/posts/883556751687010,2014-12-24T02:00:00+0000,link,麥當勞年終激省優惠券,101615286547831_883556751687010,76,1754,NONE,1754,false,false,chronological,29,false
"喔耶！聖誕跨年開趴囉～但張羅餐點太麻煩? 
期間限定的『海陸歡聚餐』就像滿漢全席豐盛，
內含海陸大三拼、海陸雙星堡等多樣選擇，
最多現省$142，醬澎湃，一指就搞定！
>>網路訂餐http://bit.ly/w141126_3",http://bit.ly/w141126_3,https://www.facebook.com/mcdonalds.tw/posts/878880105488008,2014-12-17T02:00:01+0000,link,麥當勞歡樂送,101615286547831_878880105488008,124,13029,NONE,13029,false,false,chronological,109,false
